x,rho,rhoU,rhoE,p
-0.5,0.1375,0.525,1.3375,0.1340909090909091
-0.498998998998999,0.13744989984979974,0.5249499499499499,1.33734989995,0.1339612029876842
-0.497997997997998,0.1373996994992991,0.5248998998998999,1.3371999001003005,0.1338311863980346
-0.496996996996997,0.13734939894849804,0.5248498498498498,1.3370500004509012,0.13370085878433297
-0.495995995995996,0.1372989981973966,0.5247997997997998,1.3369002010018025,0.13357021960662774
-0.494994994994995,0.13724849724599475,0.5247497497497497,1.3367505017530041,0.13343926832263495
-0.493993993993994,0.1371978960942925,0.5246996996996997,1.336600902704506,0.1333080043877292
-0.492992992992993,0.13714719474228984,0.5246496496496497,1.3364514038563087,0.13317642725493598
-0.491991991991992,0.1370963931899868,0.5245995995995996,1.3363020052084114,0.13304453637492353
-0.49099099099099097,0.13704549143738334,0.5245495495495496,1.3361527067608148,0.13291233119599397
-0.48998998998999,0.13699448948447948,0.5244994994994995,1.3360035085135185,0.13277981116407522
-0.488988988988989,0.13694338733127523,0.5244494494494495,1.3358544104665226,0.13264697572271186
-0.487987987987988,0.1368921849777706,0.5243993993993994,1.335705412619827,0.13251382431305805
-0.486986986986987,0.1368408824239655,0.5243493493493494,1.3355565149734319,0.13238035637386708
-0.48598598598598597,0.13678947966986008,0.5242992992992993,1.3354077175273371,0.13224657134148474
-0.484984984984985,0.13673797671545418,0.5242492492492492,1.3352590202815426,0.13211246864983872
-0.483983983983984,0.13668637356074795,0.5241991991991992,1.335110423236049,0.13197804773043167
-0.482982982982983,0.13663467020574127,0.5241491491491491,1.3349619263908552,0.13184330801233105
-0.481981981981982,0.13658286665043423,0.5240990990990991,1.3348135297459622,0.1317082489221617
-0.48098098098098097,0.13653096289482675,0.524049049049049,1.3346652333013693,0.13157286988409542
-0.47997997997998,0.1364789589389189,0.523998998998999,1.3345170370570771,0.1314371703198435
-0.478978978978979,0.13642685478271066,0.523948948948949,1.334368941013085,0.13130114964864728
-0.477977977977978,0.13637465042620198,0.5238988988988988,1.3342209451693934,0.13116480728726856
-0.476976976976977,0.1363223458693929,0.5238488488488489,1.3340730495260025,0.13102814264998175
-0.47597597597597596,0.13626994111228347,0.5237987987987988,1.3339252540829116,0.13089115514856386
-0.474974974974975,0.1362174361548736,0.5237487487487488,1.3337775588401213,0.13075384419228575
-0.47397397397397395,0.13616483099716334,0.5236986986986987,1.3336299637976312,0.13061620918790284
-0.47297297297297297,0.13611212563915265,0.5236486486486487,1.3334824689554419,0.1304782495396463
-0.471971971971972,0.1360593200808416,0.5235985985985986,1.3333350743135526,0.13033996464921324
-0.47097097097097096,0.13600641432223015,0.5235485485485486,1.333187779871964,0.13020135391575735
-0.46996996996997,0.1359534083633183,0.5234984984984985,1.3330405856306757,0.13006241673588015
-0.46896896896896895,0.135900302204106,0.5234484484484484,1.3328934915896875,0.129923152503621
-0.46796796796796797,0.13584709584459334,0.5233983983983984,1.3327464977490002,0.12978356061044788
-0.466966966966967,0.13579378928478028,0.5233483483483483,1.332599604108613,0.12964364044524804
-0.46596596596596596,0.1357403825246668,0.5232982982982983,1.3324528106685263,0.12950339139431763
-0.464964964964965,0.13568687556425296,0.5232482482482482,1.3323061174287398,0.1293628128413535
-0.46396396396396394,0.13563326840353868,0.5231981981981982,1.3321595243892541,0.12922190416744206
-0.46296296296296297,0.13557956104252403,0.5231481481481481,1.3320130315500684,0.12908066475105065
-0.46196196196196193,0.13552575348120893,0.5230980980980982,1.3318666389111835,0.1289390939680166
-0.46096096096096095,0.13547184571959348,0.523048048048048,1.3317203464725986,0.12879719119153893
-0.45995995995996,0.1354178377576776,0.522997997997998,1.3315741542343142,0.12865495579216724
-0.45895895895895894,0.13536372959546134,0.522947947947948,1.3314280621963304,0.12851238713779198
-0.45795795795795796,0.13530952123294465,0.5228978978978979,1.3312820703586468,0.12836948459363526
-0.45695695695695693,0.1352552126701276,0.5228478478478479,1.3311361787212639,0.12822624752223977
-0.45595595595595595,0.13520080390701011,0.5227977977977978,1.330990387284181,0.12808267528345904
-0.45495495495495497,0.13514629494359226,0.5227477477477478,1.3308446960473987,0.1279387672344477
-0.45395395395395394,0.13509168577987396,0.5226976976976977,1.3306991050109167,0.12779452272965086
-0.45295295295295296,0.1350369764158553,0.5226476476476476,1.3305536141747352,0.127649941120794
-0.4519519519519519,0.13498216685153622,0.5225975975975976,1.3304082235388541,0.12750502175687234
-0.45095095095095095,0.13492725708691675,0.5225475475475475,1.3302629331032734,0.12735976398414106
-0.44994994994994997,0.13487224712199689,0.5224974974974975,1.3301177428679931,0.1272141671461042
-0.44894894894894893,0.1348171369567766,0.5224474474474474,1.3299726528330131,0.12706823058350505
-0.44794794794794796,0.1347619265912559,0.5223973973973974,1.3298276629983337,0.12692195363431438
-0.4469469469469469,0.13470661602543485,0.5223473473473473,1.3296827733639545,0.12677533563372148
-0.44594594594594594,0.1346512052593134,0.5222972972972973,1.3295379839298758,0.12662837591412163
-0.44494494494494496,0.1345956942928915,0.5222472472472472,1.3293932946960973,0.1264810738051069
-0.44394394394394393,0.13454008312616922,0.5221971971971971,1.3292487056626194,0.12633342863345484
